Brood Year,Return Year,FreshwaterAge,OceanAge,RiverSystem,NumberOfReturns
1978,1985,2,4,Ugashik,0
1978,1983,3,1,Ugashik,0
1978,1984,3,2,Ugashik,0
1978,1985,3,3,Ugashik,0
1978,1986,3,4,Ugashik,0
1979,1981,0,1,Ugashik,0
1979,1982,0,2,Ugashik,0
1979,1983,0,3,Ugashik,0
1979,1984,0,4,Ugashik,0
1979,1985,0,5,Ugashik,0
1979,1982,1,1,Ugashik,22988
1979,1983,1,2,Ugashik,3310049
1979,1984,1,3,Ugashik,786900
1979,1985,1,4,Ugashik,23149
1979,1986,1,5,Ugashik,0
1979,1983,2,1,Ugashik,10427
1979,1984,2,2,Ugashik,1672861
1979,1985,2,3,Ugashik,649600
1979,1986,2,4,Ugashik,4903
1979,1984,3,1,Ugashik,0
1979,1985,3,2,Ugashik,0
1979,1986,3,3,Ugashik,0
1979,1987,3,4,Ugashik,0
1980,1982,0,1,Ugashik,0
1980,1983,0,2,Ugashik,0
1980,1984,0,3,Ugashik,5236
1980,1985,0,4,Ugashik,0
1980,1986,0,5,Ugashik,0
1980,1983,1,1,Ugashik,1117
1980,1984,1,2,Ugashik,1405682
1980,1985,1,3,Ugashik,2168620
1980,1986,1,4,Ugashik,14429
1980,1987,1,5,Ugashik,0
1980,1984,2,1,Ugashik,35830
1980,1985,2,2,Ugashik,3340378
1980,1986,2,3,Ugashik,1090174
1980,1987,2,4,Ugashik,1322
1980,1985,3,1,Ugashik,0
1980,1986,3,2,Ugashik,118
1980,1987,3,3,Ugashik,0
1980,1988,3,4,Ugashik,0
1981,1983,0,1,Ugashik,0
1981,1984,0,2,Ugashik,241
1981,1985,0,3,Ugashik,4923
1981,1986,0,4,Ugashik,0
1981,1987,0,5,Ugashik,0
1981,1984,1,1,Ugashik,862
1981,1985,1,2,Ugashik,1742848
1981,1986,1,3,Ugashik,3026316
1981,1987,1,4,Ugashik,3536
1981,1988,1,5,Ugashik,0
1981,1985,2,1,Ugashik,6623
1981,1986,2,2,Ugashik,2261027
1981,1987,2,3,Ugashik,928975
1981,1988,2,4,Ugashik,840
1981,1986,3,1,Ugashik,0
1981,1987,3,2,Ugashik,176
1981,1988,3,3,Ugashik,0
1981,1989,3,4,Ugashik,0
1982,1984,0,1,Ugashik,0
1982,1985,0,2,Ugashik,0
1982,1986,0,3,Ugashik,4886
1982,1987,0,4,Ugashik,1156
1982,1988,0,5,Ugashik,0
1982,1985,1,1,Ugashik,4612
1982,1986,1,2,Ugashik,325144
1982,1987,1,3,Ugashik,680769
1982,1988,1,4,Ugashik,8558
1982,1989,1,5,Ugashik,0
1982,1986,2,1,Ugashik,266
1982,1987,2,2,Ugashik,543063
1982,1988,2,3,Ugashik,788766
1982,1989,2,4,Ugashik,2660
1982,1987,3,1,Ugashik,0
1982,1988,3,2,Ugashik,0
1982,1989,3,3,Ugashik,0
1982,1990,3,4,Ugashik,0
1983,1985,0,1,Ugashik,0
1983,1986,0,2,Ugashik,0
1983,1987,0,3,Ugashik,11993
1983,1988,0,4,Ugashik,728
1983,1989,0,5,Ugashik,0
1983,1986,1,1,Ugashik,0
1983,1987,1,2,Ugashik,733445
1983,1988,1,3,Ugashik,252188
1983,1989,1,4,Ugashik,2966
1983,1990,1,5,Ugashik,0
1983,1987,2,1,Ugashik,3616
1983,1988,2,2,Ugashik,562322
1983,1989,2,3,Ugashik,221150
1983,1990,2,4,Ugashik,0
1983,1988,3,1,Ugashik,0
1983,1989,3,2,Ugashik,683
1983,1990,3,3,Ugashik,0
1983,1991,3,4,Ugashik,0
1984,1986,0,1,Ugashik,0
1984,1987,0,2,Ugashik,1456
1984,1988,0,3,Ugashik,9752
1984,1989,0,4,Ugashik,0
1984,1990,0,5,Ugashik,0
1984,1987,1,1,Ugashik,74
1984,1988,1,2,Ugashik,479070
1984,1989,1,3,Ugashik,605045
1984,1990,1,4,Ugashik,12416
1984,1991,1,5,Ugashik,0
1984,1988,2,1,Ugashik,50449
1984,1989,2,2,Ugashik,3868234
1984,1990,2,3,Ugashik,500562
1984,1991,2,4,Ugashik,0
1984,1989,3,1,Ugashik,0
1984,1990,3,2,Ugashik,0
1984,1991,3,3,Ugashik,2285
1984,1992,3,4,Ugashik,0
1985,1987,0,1,Ugashik,271
1985,1988,0,2,Ugashik,1890
1985,1989,0,3,Ugashik,8788
1985,1990,0,4,Ugashik,0
1985,1991,0,5,Ugashik,0
1985,1988,1,1,Ugashik,446
1985,1989,1,2,Ugashik,646672
1985,1990,1,3,Ugashik,807662
1985,1991,1,4,Ugashik,2117
1985,1992,1,5,Ugashik,0
1985,1989,2,1,Ugashik,1021
1985,1990,2,2,Ugashik,878033
1985,1991,2,3,Ugashik,470692
1985,1992,2,4,Ugashik,5839
1985,1990,3,1,Ugashik,0
1985,1991,3,2,Ugashik,0
1985,1992,3,3,Ugashik,0
1985,1993,3,4,Ugashik,0
1986,1988,0,1,Ugashik,0
1986,1989,0,2,Ugashik,5097
1986,1990,0,3,Ugashik,48360
1986,1991,0,4,Ugashik,47
1986,1992,0,5,Ugashik,0
1986,1989,1,1,Ugashik,555
1986,1990,1,2,Ugashik,459133
1986,1991,1,3,Ugashik,2678224
1986,1992,1,4,Ugashik,77767
1986,1993,1,5,Ugashik,0
1986,1990,2,1,Ugashik,791
1986,1991,2,2,Ugashik,1927760
1986,1992,2,3,Ugashik,1925184
1986,1993,2,4,Ugashik,17548
1986,1991,3,1,Ugashik,0
1986,1992,3,2,Ugashik,1780
1986,1993,3,3,Ugashik,0
1986,1994,3,4,Ugashik,0
1987,1989,0,1,Ugashik,0
1987,1990,0,2,Ugashik,5013
1987,1991,0,3,Ugashik,7801
1987,1992,0,4,Ugashik,0
1987,1993,0,5,Ugashik,0
1987,1990,1,1,Ugashik,97
1987,1991,1,2,Ugashik,856287
1987,1992,1,3,Ugashik,1811272
1987,1993,1,4,Ugashik,13745
1987,1994,1,5,Ugashik,0
1987,1991,2,1,Ugashik,11200
1987,1992,2,2,Ugashik,1998161
1987,1993,2,3,Ugashik,2421039
1987,1994,2,4,Ugashik,39037
1987,1992,3,1,Ugashik,0
1987,1993,3,2,Ugashik,0
1987,1994,3,3,Ugashik,441
1987,1995,3,4,Ugashik,0
1988,1990,0,1,Ugashik,0
1988,1991,0,2,Ugashik,569
1988,1992,0,3,Ugashik,7709
1988,1993,0,4,Ugashik,0
1988,1994,0,5,Ugashik,0
1988,1991,1,1,Ugashik,1792
1988,1992,1,2,Ugashik,470674
1988,1993,1,3,Ugashik,795859
1988,1994,1,4,Ugashik,19276
1988,1995,1,5,Ugashik,0
1988,1992,2,1,Ugashik,33262
1988,1993,2,2,Ugashik,2017127
1988,1994,2,3,Ugashik,2182730
1988,1995,2,4,Ugashik,1267
1988,1993,3,1,Ugashik,0
1988,1994,3,2,Ugashik,6050
1988,1995,3,3,Ugashik,8074
1988,1996,3,4,Ugashik,0
1989,1991,0,1,Ugashik,0
1989,1992,0,2,Ugashik,3611
1989,1993,0,3,Ugashik,8149
1989,1994,0,4,Ugashik,0
1989,1995,0,5,Ugashik,0
1989,1992,1,1,Ugashik,5841
1989,1993,1,2,Ugashik,928095
1989,1994,1,3,Ugashik,407094
1989,1995,1,4,Ugashik,10738
1989,1996,1,5,Ugashik,0
1989,1993,2,1,Ugashik,13860
1989,1994,2,2,Ugashik,2510021
1989,1995,2,3,Ugashik,1024234
1989,1996,2,4,Ugashik,872
1989,1994,3,1,Ugashik,0
1989,1995,3,2,Ugashik,0
1989,1996,3,3,Ugashik,0
1989,1997,3,4,Ugashik,0
1990,1992,0,1,Ugashik,0
1990,1993,0,2,Ugashik,0
1990,1994,0,3,Ugashik,10683
1990,1995,0,4,Ugashik,1407
1990,1996,0,5,Ugashik,0
1990,1993,1,1,Ugashik,973
1990,1994,1,2,Ugashik,374148
1990,1995,1,3,Ugashik,787736
1990,1996,1,4,Ugashik,2495
1990,1997,1,5,Ugashik,0
1990,1994,2,1,Ugashik,12544
1990,1995,2,2,Ugashik,2004254
1990,1996,2,3,Ugashik,662351
1990,1997,2,4,Ugashik,1553
1990,1995,3,1,Ugashik,0
1990,1996,3,2,Ugashik,0
1990,1997,3,3,Ugashik,0
1990,1998,3,4,Ugashik,0
1991,1993,0,1,Ugashik,0
1991,1994,0,2,Ugashik,443
1991,1995,0,3,Ugashik,264
1991,1996,0,4,Ugashik,0
1991,1997,0,5,Ugashik,0
1991,1994,1,1,Ugashik,6839
1991,1995,1,2,Ugashik,2062760
1991,1996,1,3,Ugashik,3857895
1991,1997,1,4,Ugashik,19160
1991,1998,1,5,Ugashik,0
1991,1995,2,1,Ugashik,420
1991,1996,2,2,Ugashik,452463
1991,1997,2,3,Ugashik,276451
1991,1998,2,4,Ugashik,3835
1991,1996,3,1,Ugashik,0
1991,1997,3,2,Ugashik,0
1991,1998,3,3,Ugashik,0
1991,1999,3,4,Ugashik,0
1992,1994,0,1,Ugashik,0
1992,1995,0,2,Ugashik,4730
1992,1996,0,3,Ugashik,59369
1992,1997,0,4,Ugashik,1048
1992,1998,0,5,Ugashik,0
1992,1995,1,1,Ugashik,6373
1992,1996,1,2,Ugashik,322814
1992,1997,1,3,Ugashik,839634
1992,1998,1,4,Ugashik,691
1992,1999,1,5,Ugashik,0
1992,1996,2,1,Ugashik,9210
1992,1997,2,2,Ugashik,935931
1992,1998,2,3,Ugashik,940403
1992,1999,2,4,Ugashik,27504
1992,1997,3,1,Ugashik,0
1992,1998,3,2,Ugashik,0
1992,1999,3,3,Ugashik,1345
1992,2000,3,4,Ugashik,0
1993,1995,0,1,Ugashik,0
1993,1996,0,2,Ugashik,1082
1993,1997,0,3,Ugashik,2503
1993,1998,0,4,Ugashik,0
1993,1999,0,5,Ugashik,0
1993,1996,1,1,Ugashik,1969
1993,1997,1,2,Ugashik,408154
1993,1998,1,3,Ugashik,391193
1993,1999,1,4,Ugashik,29347
1993,2000,1,5,Ugashik,0
1993,1997,2,1,Ugashik,5034
1993,1998,2,2,Ugashik,273268
1993,1999,2,3,Ugashik,244609
1993,2000,2,4,Ugashik,0
1993,1998,3,1,Ugashik,0
1993,1999,3,2,Ugashik,0
1993,2000,3,3,Ugashik,417
1993,2001,3,4,Ugashik,0
1994,1996,0,1,Ugashik,0
1994,1997,0,2,Ugashik,0
1994,1998,0,3,Ugashik,1013
1994,1999,0,4,Ugashik,0
1994,2000,0,5,Ugashik,0
1994,1997,1,1,Ugashik,19401
1994,1998,1,2,Ugashik,260810
1994,1999,1,3,Ugashik,521884
1994,2000,1,4,Ugashik,8351
1994,2001,1,5,Ugashik,97
1994,1998,2,1,Ugashik,7829
1994,1999,2,2,Ugashik,596037
1994,2000,2,3,Ugashik,168483
1994,2001,2,4,Ugashik,2368
1994,1999,3,1,Ugashik,0
1994,2000,3,2,Ugashik,0
1994,2001,3,3,Ugashik,96
1994,2002,3,4,Ugashik,0
1995,1997,0,1,Ugashik,0
1995,1998,0,2,Ugashik,2857
1995,1999,0,3,Ugashik,0
1995,2000,0,4,Ugashik,0
1995,2001,0,5,Ugashik,0
1995,1998,1,1,Ugashik,10259
1995,1999,1,2,Ugashik,3802898
1995,2000,1,3,Ugashik,1732446
1995,2001,1,4,Ugashik,31441
1995,2002,1,5,Ugashik,0
1995,1999,2,1,Ugashik,0
1995,2000,2,2,Ugashik,130252
1995,2001,2,3,Ugashik,63083
1995,2002,2,4,Ugashik,784
1995,2000,3,1,Ugashik,0
1995,2001,3,2,Ugashik,0
1995,2002,3,3,Ugashik,0
1995,2003,3,4,Ugashik,0
1996,1998,0,1,Ugashik,0
1996,1999,0,2,Ugashik,0
1996,2000,0,3,Ugashik,0
1996,2001,0,4,Ugashik,0
1996,2002,0,5,Ugashik,0
1996,1999,1,1,Ugashik,0
1996,2000,1,2,Ugashik,260720
1996,2001,1,3,Ugashik,1052662
1996,2002,1,4,Ugashik,1086
1996,2003,1,5,Ugashik,140
1996,2000,2,1,Ugashik,0
1996,2001,2,2,Ugashik,31822
1996,2002,2,3,Ugashik,9139
1996,2003,2,4,Ugashik,346
1996,2001,3,1,Ugashik,0
1996,2002,3,2,Ugashik,1
1996,2003,3,3,Ugashik,0
1996,2004,3,4,Ugashik,0
1997,1999,0,1,Ugashik,0
1997,2000,0,2,Ugashik,0
1997,2001,0,3,Ugashik,1
1997,2002,0,4,Ugashik,0
1997,2003,0,5,Ugashik,0
1997,2000,1,1,Ugashik,0
1997,2001,1,2,Ugashik,283854
1997,2002,1,3,Ugashik,648117
1997,2003,1,4,Ugashik,11954
1997,2004,1,5,Ugashik,0
1997,2001,2,1,Ugashik,2867
1997,2002,2,2,Ugashik,1657938
1997,2003,2,3,Ugashik,419619
1997,2004,2,4,Ugashik,2117
1997,2002,3,1,Ugashik,0
1997,2003,3,2,Ugashik,5
1997,2004,3,3,Ugashik,0
1997,2005,3,4,Ugashik,0
1998,2000,0,1,Ugashik,0
1998,2001,0,2,Ugashik,0
1998,2002,0,3,Ugashik,0
1998,2003,0,4,Ugashik,0
1998,2004,0,5,Ugashik,0
1998,2001,1,1,Ugashik,1238
1998,2002,1,2,Ugashik,179230
1998,2003,1,3,Ugashik,303091
1998,2004,1,4,Ugashik,4403
1998,2005,1,5,Ugashik,0
1998,2002,2,1,Ugashik,21
1998,2003,2,2,Ugashik,524932
1998,2004,2,3,Ugashik,235098
1998,2005,2,4,Ugashik,0
1998,2003,3,1,Ugashik,0
1998,2004,3,2,Ugashik,465
1998,2005,3,3,Ugashik,0
1998,2006,3,4,Ugashik,0
1999,2001,0,1,Ugashik,0
1999,2002,0,2,Ugashik,0
1999,2003,0,3,Ugashik,0
1999,2004,0,4,Ugashik,0
1999,2005,0,5,Ugashik,0
1999,2002,1,1,Ugashik,3671
1999,2003,1,2,Ugashik,1255334
1999,2004,1,3,Ugashik,908027
1999,2005,1,4,Ugashik,4849
1999,2006,1,5,Ugashik,0
1999,2003,2,1,Ugashik,24648
1999,2004,2,2,Ugashik,1185693
1999,2005,2,3,Ugashik,289650
1999,2006,2,4,Ugashik,3134
1999,2004,3,1,Ugashik,0
1999,2005,3,2,Ugashik,0
1999,2006,3,3,Ugashik,1
1999,2007,3,4,Ugashik,0
2000,2002,0,1,Ugashik,0
2000,2003,0,2,Ugashik,0
2000,2004,0,3,Ugashik,0
2000,2005,0,4,Ugashik,0
2000,2006,0,5,Ugashik,0
2000,2003,1,1,Ugashik,2249
2000,2004,1,2,Ugashik,1866458
2000,2005,1,3,Ugashik,2344874
2000,2006,1,4,Ugashik,25678
2000,2007,1,5,Ugashik,0
2000,2004,2,1,Ugashik,397
2000,2005,2,2,Ugashik,44468
2000,2006,2,3,Ugashik,76025
2000,2007,2,4,Ugashik,0
2000,2005,3,1,Ugashik,0
2000,2006,3,2,Ugashik,2
2000,2007,3,3,Ugashik,0
2000,2008,3,4,Ugashik,0
2001,2003,0,1,Ugashik,0
2001,2004,0,2,Ugashik,0
2001,2005,0,3,Ugashik,0
2001,2006,0,4,Ugashik,419
2001,2007,0,5,Ugashik,0
2001,2004,1,1,Ugashik,629
2001,2005,1,2,Ugashik,399404
2001,2006,1,3,Ugashik,1426191
2001,2007,1,4,Ugashik,53711
2001,2008,1,5,Ugashik,335
2001,2005,2,1,Ugashik,2010
2001,2006,2,2,Ugashik,131676
2001,2007,2,3,Ugashik,118875
2001,2008,2,4,Ugashik,373
2001,2006,3,1,Ugashik,0
2001,2007,3,2,Ugashik,0
2001,2008,3,3,Ugashik,0
2001,2009,3,4,Ugashik,0
2002,2004,0,1,Ugashik,0
2002,2005,0,2,Ugashik,0
2002,2006,0,3,Ugashik,7592
2002,2007,0,4,Ugashik,0
2002,2008,0,5,Ugashik,0
2002,2005,1,1,Ugashik,7745
2002,2006,1,2,Ugashik,2070087
2002,2007,1,3,Ugashik,2123295
2002,2008,1,4,Ugashik,9790
2002,2009,1,5,Ugashik,0
2002,2006,2,1,Ugashik,242
2002,2007,2,2,Ugashik,257067
2002,2008,2,3,Ugashik,24481
2002,2009,2,4,Ugashik,0
2002,2007,3,1,Ugashik,0
2002,2008,3,2,Ugashik,13
2002,2009,3,3,Ugashik,0
2002,2010,3,4,Ugashik,0
2003,2005,0,1,Ugashik,0
2003,2006,0,2,Ugashik,17191
2003,2007,0,3,Ugashik,0
2003,2008,0,4,Ugashik,559
2003,2009,0,5,Ugashik,0
2003,2006,1,1,Ugashik,10960
2003,2007,1,2,Ugashik,4843226
2003,2008,1,3,Ugashik,1397088
2003,2009,1,4,Ugashik,11712
2003,2010,1,5,Ugashik,0
2003,2007,2,1,Ugashik,0
2003,2008,2,2,Ugashik,37722
2003,2009,2,3,Ugashik,51471
2003,2010,2,4,Ugashik,0
2003,2008,3,1,Ugashik,0
2003,2009,3,2,Ugashik,0
2003,2010,3,3,Ugashik,0
2003,2011,3,4,Ugashik,0
2004,2006,0,1,Ugashik,0
2004,2007,0,2,Ugashik,0
2004,2008,0,3,Ugashik,483
2004,2009,0,4,Ugashik,0
2004,2010,0,5,Ugashik,0
2004,2007,1,1,Ugashik,12621
2004,2008,1,2,Ugashik,1250399
2004,2009,1,3,Ugashik,1461936
2004,2010,1,4,Ugashik,2888
2004,2011,1,5,Ugashik,0
2004,2008,2,1,Ugashik,374
2004,2009,2,2,Ugashik,1171779
2004,2010,2,3,Ugashik,359826
2004,2011,2,4,Ugashik,0
2004,2009,3,1,Ugashik,0
2004,2010,3,2,Ugashik,0
2004,2011,3,3,Ugashik,0
2004,2012,3,4,Ugashik,0
2005,2007,0,1,Ugashik,0
2005,2008,0,2,Ugashik,0
2005,2009,0,3,Ugashik,0
2005,2010,0,4,Ugashik,927
2005,2011,0,5,Ugashik,0
2005,2008,1,1,Ugashik,664
2005,2009,1,2,Ugashik,839102
2005,2010,1,3,Ugashik,2295455
2005,2011,1,4,Ugashik,6203
2005,2012,1,5,Ugashik,0
2005,2009,2,1,Ugashik,1960
2005,2010,2,2,Ugashik,1168235
2005,2011,2,3,Ugashik,930654
2005,2012,2,4,Ugashik,2703
2005,2010,3,1,Ugashik,0
2005,2011,3,2,Ugashik,1476
2005,2012,3,3,Ugashik,0
2005,2013,3,4,Ugashik,0
2006,2008,0,1,Ugashik,0
2006,2009,0,2,Ugashik,0
2006,2010,0,3,Ugashik,2976
2006,2011,0,4,Ugashik,356
2006,2012,0,5,Ugashik,0
2006,2009,1,1,Ugashik,67054
2006,2010,1,2,Ugashik,1059585
2006,2011,1,3,Ugashik,1081722
2006,2012,1,4,Ugashik,7464
2006,2013,1,5,Ugashik,0
2006,2010,2,1,Ugashik,21803
2006,2011,2,2,Ugashik,957471
2006,2012,2,3,Ugashik,223880
2006,2013,2,4,Ugashik,0
2006,2011,3,1,Ugashik,0
2006,2012,3,2,Ugashik,0
2006,2013,3,3,Ugashik,0
2006,2014,3,4,Ugashik,0
2007,2009,0,1,Ugashik,0
2007,2010,0,2,Ugashik,0
2007,2011,0,3,Ugashik,0
2007,2012,0,4,Ugashik,0
2007,2013,0,5,Ugashik,0
2007,2010,1,1,Ugashik,41832
2007,2011,1,2,Ugashik,1274071
2007,2012,1,3,Ugashik,931275
2007,2013,1,4,Ugashik,3133
2007,2014,1,5,Ugashik,0
2007,2011,2,1,Ugashik,13582
2007,2012,2,2,Ugashik,699628
2007,2013,2,3,Ugashik,175698
2007,2014,2,4,Ugashik,0
2007,2012,3,1,Ugashik,0
2007,2013,3,2,Ugashik,0
2007,2014,3,3,Ugashik,0
2007,2015,3,4,Ugashik,0
2008,2010,0,1,Ugashik,0
2008,2011,0,2,Ugashik,0
2008,2012,0,3,Ugashik,2826
2008,2013,0,4,Ugashik,1329
2008,2014,0,5,Ugashik,0
2008,2011,1,1,Ugashik,7971
2008,2012,1,2,Ugashik,1047919
2008,2013,1,3,Ugashik,1610686
2008,2014,1,4,Ugashik,748
2008,2015,1,5,Ugashik,0
2008,2012,2,1,Ugashik,1654
2008,2013,2,2,Ugashik,306234
2008,2014,2,3,Ugashik,33240
2008,2015,2,4,Ugashik,0
2008,2013,3,1,Ugashik,0
2008,2014,3,2,Ugashik,0
2008,2015,3,3,Ugashik,0
2008,2016,3,4,Ugashik,NA
2009,2011,0,1,Ugashik,0
2009,2012,0,2,Ugashik,0
2009,2013,0,3,Ugashik,0
2009,2014,0,4,Ugashik,0
2009,2015,0,5,Ugashik,0
2009,2012,1,1,Ugashik,8820
2009,2013,1,2,Ugashik,349269
2009,2014,1,3,Ugashik,270525
2009,2015,1,4,Ugashik,351
2009,2016,1,5,Ugashik,NA
2009,2013,2,1,Ugashik,2264
2009,2014,2,2,Ugashik,130497
2009,2015,2,3,Ugashik,607440
2009,2016,2,4,Ugashik,NA
2009,2014,3,1,Ugashik,0
2009,2015,3,2,Ugashik,0
2009,2016,3,3,Ugashik,NA
2009,2017,3,4,Ugashik,NA
2010,2012,0,1,Ugashik,0
2010,2013,0,2,Ugashik,0
2010,2014,0,3,Ugashik,927
2010,2015,0,4,Ugashik,0
2010,2016,0,5,Ugashik,NA
2010,2013,1,1,Ugashik,11268
2010,2014,1,2,Ugashik,526670
2010,2015,1,3,Ugashik,1890770
2010,2016,1,4,Ugashik,NA
2010,2017,1,5,Ugashik,NA
2010,2014,2,1,Ugashik,6924
2010,2015,2,2,Ugashik,1026931
2010,2016,2,3,Ugashik,NA
2010,2017,2,4,Ugashik,NA
2010,2015,3,1,Ugashik,0
2010,2016,3,2,Ugashik,NA
2010,2017,3,3,Ugashik,NA
2010,2018,3,4,Ugashik,NA
2011,2013,0,1,Ugashik,0
2011,2014,0,2,Ugashik,868
2011,2015,0,3,Ugashik,0
2011,2016,0,4,Ugashik,NA
2011,2017,0,5,Ugashik,NA
2011,2014,1,1,Ugashik,63923
2011,2015,1,2,Ugashik,3271122
2011,2016,1,3,Ugashik,NA
2011,2017,1,4,Ugashik,NA
2011,2018,1,5,Ugashik,NA
2011,2015,2,1,Ugashik,44975
2011,2016,2,2,Ugashik,NA
2011,2017,2,3,Ugashik,NA
2011,2018,2,4,Ugashik,NA
2011,2016,3,1,Ugashik,NA
2011,2017,3,2,Ugashik,NA
2011,2018,3,3,Ugashik,NA
2011,2019,3,4,Ugashik,NA
2012,2014,0,1,Ugashik,0
2012,2015,0,2,Ugashik,0
2012,2016,0,3,Ugashik,NA
2012,2017,0,4,Ugashik,NA
2012,2018,0,5,Ugashik,NA
2012,2015,1,1,Ugashik,110961
2012,2016,1,2,Ugashik,NA
2012,2017,1,3,Ugashik,NA
2012,2018,1,4,Ugashik,NA
2012,2019,1,5,Ugashik,NA
2012,2016,2,1,Ugashik,NA
2012,2017,2,2,Ugashik,NA
2012,2018,2,3,Ugashik,NA
2012,2019,2,4,Ugashik,NA
2012,2017,3,1,Ugashik,NA
2012,2018,3,2,Ugashik,NA
2012,2019,3,3,Ugashik,NA
2012,2020,3,4,Ugashik,NA
2013,2015,0,1,Ugashik,0
2013,2016,0,2,Ugashik,NA
2013,2017,0,3,Ugashik,NA
2013,2018,0,4,Ugashik,NA
2013,2019,0,5,Ugashik,NA
2013,2016,1,1,Ugashik,NA
2013,2017,1,2,Ugashik,NA
2013,2018,1,3,Ugashik,NA
2013,2019,1,4,Ugashik,NA
2013,2020,1,5,Ugashik,NA
2013,2017,2,1,Ugashik,NA
2013,2018,2,2,Ugashik,NA
2013,2019,2,3,Ugashik,NA
2013,2020,2,4,Ugashik,NA
2013,2018,3,1,Ugashik,NA
2013,2019,3,2,Ugashik,NA
2013,2020,3,3,Ugashik,NA
2013,2021,3,4,Ugashik,NA
2014,2016,0,1,Ugashik,NA
2014,2017,0,2,Ugashik,NA
2014,2018,0,3,Ugashik,NA
2014,2019,0,4,Ugashik,NA
2014,2020,0,5,Ugashik,NA
2014,2017,1,1,Ugashik,NA
2014,2018,1,2,Ugashik,NA
2014,2019,1,3,Ugashik,NA
2014,2020,1,4,Ugashik,NA
2014,2021,1,5,Ugashik,NA
2014,2018,2,1,Ugashik,NA
2014,2019,2,2,Ugashik,NA
2014,2020,2,3,Ugashik,NA
2014,2021,2,4,Ugashik,NA
2014,2019,3,1,Ugashik,NA
2014,2020,3,2,Ugashik,NA
2014,2021,3,3,Ugashik,NA
2014,2022,3,4,Ugashik,NA
2015,2017,0,1,Ugashik,NA
2015,2018,0,2,Ugashik,NA
2015,2019,0,3,Ugashik,NA
2015,2020,0,4,Ugashik,NA
2015,2021,0,5,Ugashik,NA
2015,2018,1,1,Ugashik,NA
